id,part_id,variant_group_id,supplier,no_tax_price,purchase_special_invoice,purchase_general_invoice,oa_supplier_id,external_price_fields
2223,541,b21d9584af984a5d9620802944bcf1c5,梯乎,2000.00,2260.00,,77,
2224,1538,f11862f5b72e43e782a9feae98e49ef8,梯安,760.00,858.80,,18,
2225,1636,8b0fc7cbbbd14e5b84fb71e681298adb,众思创,336.28,380.00,,9,
2226,2729,fc8491ee47414581b1d1e09166e74a6e,菱威,50.00,56.50,,20,
2227,1984,09711fe3e18c49ea9cba823c882d3a79,菱威,32.00,36.16,,20,
2228,500,84896c67ede04fa5a251642ef7fd6a1b,梯乎,540.00,610.20,,77,
2229,500,84896c67ede04fa5a251642ef7fd6a1b,徽菱,500.00,565.00,510.00,28,
2230,1983,a8ebdd77a9754a14a3b43fb8cbb89dc2,菱威,150.00,169.50,,20,
2231,1983,a8ebdd77a9754a14a3b43fb8cbb89dc2,梯安,142.00,160.46,,18,
2233,684,8461e91d2ae64f369f596b83ac38ad4a,梯安,270.00,305.10,,18,
2234,684,e5e32d8c5ac341df8fb36badf260007a,梯安,80.00,90.40,,18,
2235,684,b316650a89884f51a2f89cc7b3ec2615,梯安,125.00,141.25,,18,
2236,1522,b254515507734f379b98bfd61aab452b,梯乎,500.00,565.00,,77,
2237,1543,bca0081e4ffe4ff9b334216d19229160,徽菱,400.00,452.00,408.00,28,
2238,1543,97ea4b1fca3f49518df9d4a782b36f96,徽菱,235.00,265.55,239.70,28,
2239,1607,c2ecb2b7398a47e69dd9937be99b5c49,梯安,2600.00,2938.00,,18,
2240,5211,d810c10adb6e40bd9a043f8bd390606f,菱威,249.00,0.00,,20,
2241,1616,b003d8c52d5a4b0dad0d1b44ee665b0d,梯乎,2500.00,2825.00,,77,
2242,1616,0a911e95de154ff1961af96661ceb486,梯乎,1500.00,1695.00,,77,
2243,1616,86004b7aa2d84775b090e76edbccf8bf,徽菱,950.00,1073.50,969.00,28,
2244,745,b72510abe737408489d5b23d1c94f125,菱威,380.00,0.00,,20,
2245,746,235700cc7b4e424983bae537bf2e7a6c,菱威,175.00,0.00,,20,
2246,1617,8a8207c4ff2047c49495464e905b8f10,梯乎,3920.00,4429.60,,77,
2247,821,f49317b896eb4f32b5baffae5796a8e3,菱威,255.00,0.00,,20,
2248,1618,8062c5e619044d8cb1daebe2eb355ccd,梯乎,1230.00,1389.90,,77,
2249,1618,8062c5e619044d8cb1daebe2eb355ccd,徽菱,1200.00,1356.00,1224.00,28,
2250,823,681bf78eff374a0f8748a58c3eb55602,宜电,0.00,0.00,,11,
2251,747,a03f3c97f4b64677995286ff2adcfb81,菱威,135.00,0.00,,20,
2252,5538,e484fb550d4a4d7a8133177bb32f90b2,宜电,47.79,54.00,,11,
2253,818,1c7c63b1932b48688dd9cff3bb0ab3c4,菱威,150.00,0.00,,20,
2254,5539,f8fa9d1427f24b54b65425d8181f7968,宏鑫,548.67,620.00,,64,
2255,5540,460de90c6277450dad0d18e173aee3a7,湖州讯通,548.67,620.00,,103,
2256,5540,0f73d3e394ed473e9ba5a195f169a1b3,湖州讯通,407.08,460.00,,103,
2257,5541,34e7aba508d04527b27a8d02788fce04,湖州讯通,181.42,205.00,,103,
2258,5541,34e7aba508d04527b27a8d02788fce04,宏鑫,247.79,280.00,,64,
2259,1789,d1b4b56a870645d98fcd608e04befd1e,梯乎,300.00,339.00,,77,
2260,1789,d1b4b56a870645d98fcd608e04befd1e,徽菱,700.00,791.00,714.00,28,
2261,1789,9e8d3b05314a41409e2c263373420401,徽菱,400.00,452.00,408.00,28,
2262,5542,1b85a34160444701a569e7a01303d0b1,越沃,0.00,0.00,455.00,42,
2263,5542,1b85a34160444701a569e7a01303d0b1,菱威,410.00,0.00,0.00,20,
2264,1753,04583c912d6847a7b34e6ac8ddf5127d,徽菱,950.00,1073.50,969.00,28,
2265,3734,d77dcd656ebf410d87435e87feddb4b1,茂旺,707.96,800.00,0.00,10,
2266,5543,068e97ff8b8d43f5b8e67fb608b12320,徽菱,370.00,418.10,377.40,28,
2267,3757,2a2bae10308944b5adc38684a17ade32,茂旺,380.00,0.00,0.00,10,
2270,5069,f99ec805a813422e9c015d7a94e40c3c,梯乎,4200.00,0.00,4200.00,77,
2271,5079,c6b38cbd167545e7a3de5e3d117aee2d,茂旺,353.98,400.00,0.00,10,
2272,5082,54ccd4719e384f63b01b808769e70204,茂旺,486.73,550.00,0.00,10,
2273,1619,91a78b3d73194637beb8dd1d57b18b2a,梯安,2400.00,2712.00,,18,
2274,5087,30e8d8c9a2e247aeb30ccdd2d91d4f8c,茂旺,750.00,0.00,0.00,10,
2275,5093,42a12ab163a3419dbe4cb2ad213d36ea,茂旺,442.48,500.00,0.00,10,
2276,1791,296d6ed29c5a4580a217036a41150a11,梯乎,2700.00,3051.00,,77,
2277,1791,296d6ed29c5a4580a217036a41150a11,徽菱,2100.00,2373.00,2142.00,28,
2278,1791,2143eef9625e4cdea2811adcf4307fe3,梯乎,1800.00,2034.00,,77,
2279,1791,df12d493b1c24459802c68cebee2c80a,徽菱,1050.00,1186.50,1071.00,28,
2280,2991,ef16d3781d4b48cfa44ba6b8adaeb5b8,徽菱,1900.00,2147.00,1938.00,28,
2281,1801,56fb3ffa169446849b1debe7b80b4031,梯乎,1680.00,1898.40,,77,
2282,1801,9e81fd6f42564f179870d0e548e5fbb9,梯乎,1350.00,1525.50,,77,
2283,5108,60d76fb2d7e84dfdaa081fa457ab7280,茂旺,0.00,930.00,0.00,10,
2284,5112,8e2d9d304ae24e2b9f4a7f5d3a213fcb,茂旺,330.00,0.00,0.00,10,
2285,5114,e3b929de6aaa41cf8a4d6f4c096f24fd,茂旺,520.00,0.00,0.00,10,
2286,5115,43589b5350a142bfa2e10b8e5ba8e6b8,茂旺,1130.00,0.00,0.00,10,
2287,1894,eafed8863d5346f59ba1df30ec218459,梯安,640.00,723.20,,18,
2288,1864,aa7e70ea12a1438c94fc21b72eb384c5,梯乎,3500.00,3955.00,,77,
2289,1864,b19431ab69ba4d22b00194545195676a,梯乎,2000.00,2260.00,,77,
2290,5116,5e1e20a5c31345cbb12662967a89d445,茂旺,1100.00,0.00,0.00,10,
2291,5122,f7853b1cc948427c9220e14906ab860d,茂旺,725.66,820.00,0.00,10,
2292,1903,f9b51391f52e49d38d970b8f055d5516,徽菱,3400.00,3842.00,3468.00,28,
2293,5148,0e77a27752854d9bbf1ddeb1327ce86e,茂旺,389.38,440.00,0.00,10,
2294,5150,7cc97a11413a4551b935cb530e4a520c,茂旺,442.48,500.00,0.00,10,
2295,5152,d6ab666b85484766b5a651e94af66a52,茂旺,353.98,400.00,0.00,10,
2296,5229,e52c6c30567e4de6ad7824444fff6c2d,茂旺,398.23,450.00,0.00,10,
2297,5316,5311d01918804d4bb4b17103b7f27c13,茂旺,700.00,0.00,0.00,10,
2298,5155,3064783e77bf40e3a4a276884ae11aad,茂旺,760.00,0.00,0.00,10,
2299,5159,64214fb1fc1e403ab846b27b9749f950,茂旺,770.00,0.00,0.00,10,
2300,5161,dacd69d9459749ecb05e0fe8b97fe248,茂旺,600.00,0.00,0.00,10,
2301,5165,7e2a8e42f4644feb8a0d561c370dd684,茂旺,424.78,480.00,0.00,10,
2302,5141,5a34ab2f62434e50bdbd2bf26bae13d8,茂旺,800.00,0.00,0.00,10,
2303,5146,3f0a7017172140f6bd4ee9ebf39cd4b7,茂旺,796.46,900.00,0.00,10,
2304,5133,a543803a0fd540a59b3f8984acfc3982,茂旺,700.00,0.00,0.00,10,
2305,5131,17a901ff8c754ab2a896b3eb68c5fb70,茂旺,752.21,850.00,0.00,10,
2306,5128,fbc50f7727bb465ab2594d7e26f2f146,茂旺,1592.92,1800.00,0.00,10,
2307,5124,f420a13a4ba440ed839da7dd14922c05,茂旺,500.00,0.00,0.00,10,
2308,1979,d3c85e5d9176455f88c5ca09b551c4e6,梯乎,4920.00,5559.60,,77,
2309,1979,d3c85e5d9176455f88c5ca09b551c4e6,徽菱,3200.00,3616.00,3264.00,28,
2310,1979,dc2041432fb84f8990b2b2667ac620c9,梯乎,3300.00,3729.00,,77,
2311,5123,6479d51b3831435b95b56f17564c3edd,茂旺,929.20,1050.00,0.00,10,
2312,1991,adabde4e9a6f41b2a5fd9cd26ccb1cc8,徽菱,90.00,101.70,91.80,28,
2313,1945,dfd5aaf818df4877a74e6c210f44cf04,梯乎,2677.00,3025.01,,77,
2314,1463,3e3168fa3968459db0d6fc34a2fc3d01,菱威,2250.00,0.00,,20,
2315,1463,75c50e30505b4e4999c17c08fe049af7,菱威,1550.00,0.00,,20,
2316,4858,ed5f8f23f53a457f9fb7abb275f1f150,亿龙,12.00,0.00,0.00,74,
2317,3605,59f43ba5d917463293fd4de005c5f009,梯乎,350.00,0.00,0.00,77,
2318,3605,cd6eb6809d87429a8616139e55282d09,梯乎,200.00,0.00,0.00,77,
2319,1849,7a8f7d1022544cdab207def16af0d73d,南希,43.00,0.00,,67,
2320,1849,6390d1128f8d47bd9043d85839c6c4a4,南希,21.00,0.00,,67,
2321,702,9d6f9507be184de0b8c2d52d6d0413c6,湖州讯通,318.58,360.00,,103,
2322,880,7144f27b47524a70b0ba8c753d5b9fe0,菱威,1150.00,0.00,,20,
2323,702,ee1ba49233004858a098afda8e8ee17f,湖州讯通,185.84,210.00,,103,
2324,702,ee1ba49233004858a098afda8e8ee17f,宏鑫,207.96,235.00,,64,
2325,4882,5851871c89664a72bf7d08b3420f0b18,菱威,160.00,0.00,,20,
2326,4339,7e4b0fc189d9404bb6a449ca85a8851a,菱威,155.00,0.00,,20,
2327,4339,7e4b0fc189d9404bb6a449ca85a8851a,越沃,0.00,0.00,155.00,42,
2328,628,5d9626b289d04942a7115f7345468d7d,菱威,330.00,0.00,,20,
2329,2233,99061ae3ef6d43a58d836f390a53e608,宏鑫,29203.54,33000.00,,64,
2330,2233,2a04d512aa3a4b4ab33694123bd2fdc5,宏鑫,6283.19,7100.00,,64,
2331,5137,743f46e52eb041b09395ea8061a17f2e,宏鑫,3185.84,3600.00,,64,special
2332,5137,7ff627cd322340efa567f085d1aa0c6e,宏鑫,15486.73,17500.00,,64,special
2333,2070,007d1d42db074f7fa2ec1d398d300777,菱威,15.00,0.00,,20,
2334,2070,a97f178a7aa34099b2d6eed23ec2b309,菱威,8.00,0.00,,20,
2335,2026,712e6ba9cf0e448ea4b6bda4e53c1b12,梯乎,110.00,124.30,,77,
2336,3847,da0c88cfe0564639a6ad3f1500756c19,越沃,0.00,0.00,700.00,42,
2337,2405,fa89e979959b415f9e86681af9432d1e,菱威,1400.00,0.00,,20,
2338,2405,ad9f90ce93ba4e10bc0168a2205531c9,菱威,2100.00,0.00,,20,
2339,2036,91a1aa94236b498a9bb41b5af9c6d627,梯乎,280.00,316.40,,77,
2340,2403,6dcc39c793b34e40b007ddbdbe80e0df,菱威,2280.00,0.00,,20,
2341,2403,34e2678171fd4f4dbbf0b5216d29aa50,菱威,1600.00,0.00,,20,
2342,4337,a29d2567055946af865352049014a314,越沃,,,265.00,42,
2343,4337,3c0c344313884cbd8c47bc157b96b0b3,越沃,0.00,0.00,700.00,42,
2344,1476,1abc26b7f8c2492c8235bc18aa54e7cb,菱威,2500.00,0.00,,20,
2345,4960,3010a026b746438eb811128efdca6b16,五龙,796.46,900.00,,46,
2346,2935,33ca867da4f04b589534bb3f189b3291,宏鑫,6725.66,7600.00,,64,
2347,2935,52c0d19c069544d6a1eaa2ff48f2ea2c,宏鑫,7787.61,8800.00,,64,
2348,2935,5ea1c76382334e01afe8c4161df4d2e4,宏鑫,1150.44,1300.00,,64,
2349,1727,ddd1dfaa354441ecb1cb43fb5b9ef77e,梯乎,0.00,0.00,45.00,77,
2350,1727,ddd1dfaa354441ecb1cb43fb5b9ef77e,徽菱,45.00,0.00,,28,
2351,1105,0a1e9dac97c0489d99a84a248e3dab9f,菱威,125.00,0.00,,20,
2352,2348,84b5ca24ea7a4d9abc3b81136c783f78,越沃,7000.00,0.00,0.00,42,
2353,1950,3f9fcf589faf498480f84935f08f9640,越沃,0.00,0.00,40.00,42,
2354,2348,84b5ca24ea7a4d9abc3b81136c783f78,菱威,5600.00,0.00,0.00,20,
2355,900,2b67bee0254940e9a260e26de7989c88,梯安,140.00,0.00,,18,
2356,900,2b67bee0254940e9a260e26de7989c88,菱威,155.00,0.00,,20,
2357,2164,a52b0de35ce64e6783658bc294957035,菱威,415.00,0.00,,20,
2358,2164,02b988d437104a639287944c06cc7866,菱威,450.00,0.00,,20,
2359,4668,41dcb5d73c6e4bb89dbf2d5b15f840f6,菱威,220.00,0.00,,20,
2360,4672,6dbc97ca29c3449eb7a9393ecdebe22a,菱威,2650.00,0.00,0.00,20,
2361,2227,820f54ffbcfd4deebf5d1fd071c67f4a,菱威,330.00,0.00,,20,
2362,4672,6dbc97ca29c3449eb7a9393ecdebe22a,越沃,2700.00,0.00,0.00,42,
2364,2932,60573e9172f34557a9a90b989ce714c3,丽景恒泰,320.00,0.00,,84,
2365,4673,3e3095f1ae32422a8e5518dd61e2d908,菱威,2300.00,0.00,0.00,20,
2366,2984,2b6559fc7f9c4ae1b83031cc9006315d,丽景恒泰,150.00,0.00,,84,
2367,4673,3e3095f1ae32422a8e5518dd61e2d908,越沃,2500.00,0.00,0.00,42,
2368,3951,946278cd2d794a678b378e86c001f167,丽景恒泰,125.00,0.00,,84,
2369,5167,fa7cf2e474b64e0ba6eeeb5a7afd0adb,菱威,15.00,0.00,,20,
2370,1232,7fe156e895fb4c62970868a5e7c5d027,越沃,0.00,0.00,3000.00,42,
2371,4671,96bc7cf0db5b4ce1838f0a9f59615714,越沃,0.00,0.00,2800.00,42,
2372,4671,96bc7cf0db5b4ce1838f0a9f59615714,菱威,1600.00,0.00,,20,
2373,1016,4d291021ebc04d869b3b2ee1d9279e0b,越沃,0.00,0.00,280.00,42,
2374,529,198d0ff068e94594bf4707fb64e69520,越沃,0.00,0.00,110.00,42,
2375,529,198d0ff068e94594bf4707fb64e69520,菱威,100.00,0.00,,20,
2376,3661,72d049eca30d46e98012730efff4e6b9,南希,1100.00,0.00,,67,
2377,3661,1fe8d6134ffc4fd2b93ba81e9994d0f6,南希,110.00,0.00,,67,
2378,4960,3010a026b746438eb811128efdca6b16,梯安,1080.00,0.00,,18,
2379,335,2bdd4f73ee70442bbc928c3f4f37abc9,菱威,60.00,0.00,,20,
2380,3439,9e2e1cd39a8a4eb88658e4f7459d436a,大周,50.00,0.00,,52,
2381,3439,f4d8b13080814411a765d602bddf59bd,大周,20.00,0.00,,52,
2383,5267,6f120bc22c6b4c3689ef80744bb329d3,梯乎,1800.00,2034.00,,77,
2384,2233,a136b8047de74fb3a2d21fa9e128f5c1,湖州讯通,1017.70,1150.00,,103,
2385,825,923bdadf0af144c68b9626441085c6b0,宜电,0.00,0.00,,11,
2386,5204,f7b8553da9844d818bfe382e6c9af671,宏鑫,3230.09,3650.00,,64,
2387,5204,f7b8553da9844d818bfe382e6c9af671,湖州讯通,2000.00,2260.00,,103,
2388,828,344b72f3971e4ce9ab58d084dfdb6901,宜电,132.74,150.00,,11,
2389,834,d1cecf8546424c249a2419d53d649272,菱威,0.00,0.00,,20,
2390,5181,8c763917ec564daca2da84820390e591,菱威,249.00,0.00,,20,
2391,836,c82b5f12226d40758203ed164cb1d0a0,菱威,185.00,0.00,,20,
2392,5038,ccb5af72b46a4cdd908ae16d6185b9ee,宏鑫,1415.93,1600.00,,64,
2393,5038,ccb5af72b46a4cdd908ae16d6185b9ee,湖州讯通,1548.67,1750.00,,103,
2394,4965,dae891094184464fa4d4cbf9465e0314,菱威,1200.00,0.00,,20,
2395,839,2acb45d25b524094a26e9f9febd5a8f9,菱威,0.00,0.00,,20,
2396,840,e5a20fb78e4349f6840139d0e76ec921,菱威,0.00,0.00,,20,
2397,841,9a89fede3c644596be976c1fbdea8e71,菱威,26.00,0.00,,20,
2398,883,a8c736b75cc441488707d5347357a0fe,菱威,135.00,0.00,,20,
2399,918,bf0fbb837fd94ec3881477e3576dcd8e,菱威,195.00,0.00,,20,
2400,5544,e4a7af6940d14c4db4ed31a194b9d9b9,湖州讯通,84.07,95.00,,103,
2401,5544,e4a7af6940d14c4db4ed31a194b9d9b9,宏鑫,84.07,95.00,,64,
2402,920,2c7719cb09da4bbe8418be0d0aca2a08,菱威,315.00,0.00,,20,
2403,5545,eff4faaed5af442bbaeda25829cdc5d1,凌云,15.00,0.00,,13,
2404,5546,cfaf1d90a5bc42228b87913aaf8ecb8d,宏鑫,0.00,0.00,,64,
2405,3755,dd0a1d30c1c741f083e7ab2f9911ebca,菱威,2000.00,0.00,,20,
2406,3755,dd0a1d30c1c741f083e7ab2f9911ebca,龙奥机电,1858.41,2100.00,,95,
2407,5547,afee027f18e84f559f31aa9fda0d1e96,菱威,55.00,0.00,,20,
2408,5548,c0583df148064411990bae138d97af08,菱威,80.00,0.00,,20,
2409,5549,b511a65fc89d4a799dab6a2f581844b5,菱威,68.00,0.00,,20,
2410,5550,e9aad22180ab4ad0a4d28b8fb238b59e,菱威,63.00,0.00,,20,
2411,919,11b4edf1da344f0e8de308f8c8c44b43,菱威,355.00,0.00,,20,
2412,921,61ef41399eb84b078308d384d5d6d6c6,菱威,0.00,0.00,,20,
2413,924,5008b44675d9497f974a7b1454793194,菱威,0.00,0.00,,20,
2414,5551,b68498b864584a598b7c6cb908ea7469,菱威,215.00,0.00,,20,
2415,922,47c2cbd67eaa458c9d22070ab42cf650,菱威,0.00,0.00,,20,
2416,4919,62750c4d0f09406aacae7d8c1b50f01a,南希,3000.00,0.00,0.00,67,
2417,4918,548c9f72c2a1484183fed38370df7796,南希,2800.00,0.00,0.00,67,
2418,4687,5d311a1adc754ec39c0a2b89e54b7b75,菱威,230.00,0.00,,20,
2419,4623,98f3e018612a4607a9eecd8ba4663b09,菱威,420.00,0.00,,20,
2420,4618,842b941ae91a4a4e8fd3ac7820defed7,菱威,290.00,0.00,,20,
2421,4578,a3d89e19ffae43058a478e99707378b8,菱威,550.00,0.00,,20,
2422,4522,4951570ee9cc4e4aba079be7e91fca54,菱威,1580.00,0.00,,20,
2423,4514,a2e5b9a47bed4e72b0a87759b803be2f,菱威,590.00,0.00,,20,
2424,4431,bdb4f070e6b84dac8e19a352d5704407,宏鑫,1106.19,1250.00,,64,
2425,4330,99ea916ac9cc4c7ea291e6c7fff9db46,越沃,400.00,0.00,0.00,42,
2426,4289,c810b8743d7a4c78840a2695489a34c5,菱威,1250.00,0.00,,20,
2427,4268,6121cc6e88b8425797ba8fe486dfea29,菱威,1280.00,0.00,,20,
2428,4232,c7ee9119e95d489793de461ab5baa93e,宏鑫,0.00,780.00,0.00,64,
2429,4149,c5757027b9224a4abb38c35737bf76c1,菱威,620.00,0.00,,20,
2430,4088,d8cf2e0519b34b73a995c0c0a52f26e5,吉菱机电,0.00,0.00,0.00,48,
2431,2501,b87edd5e847f47b694d7b00b861f710a,菱威,60.00,0.00,,20,
2432,926,278f30b64c674153b5ebfc5cf6182601,菱威,0.00,0.00,,20,
2433,821,1382eb1728864475bfa4651cc9d4a3bd,菱威,255.00,0.00,,20,
2434,944,7d91cf108aef4d45b8c5284ead3fade7,菱威,45.00,0.00,,20,
2435,620,ba3996dcec484f7d803c2a7939b25576,梯安,120.00,0.00,,18,
2436,977,07e2c7afc5dd462589009cb43b8cc934,菱威,0.00,0.00,,20,
2437,1008,3493f7bce6294be5a829fbf601a2fe3e,菱威,20.00,0.00,,20,
2438,1011,eef8a77959e546c3ac50dd3f2501fed0,菱威,320.00,0.00,,20,
2439,923,110fa93978d94e108943c16bfd76c480,菱威,0.00,0.00,,20,
2440,1920,365bf7f3ed23444bb0b45e6db7cd37ef,菱威,280.00,0.00,,20,
2441,1012,048811159f554e889aa1898912cdf77a,菱威,270.00,0.00,,20,
2442,1018,312dda7155a64b69a9b2539bb55d2dd8,宜电,0.00,0.00,,11,
2443,5552,7730d6c04a1d4ac1be0215b38eeb30d5,宜电,25.22,28.50,,11,
2444,4943,91930bf210bf49ab9a6c440bbd3048a4,菱威,90.00,101.70,,20,
2446,1019,c06189ceb9ff43c9afcab76c01364900,菱威,0.00,0.00,,20,
2447,3206,45cfe2ccaf234e8e9e576c177c3bf495,菱威,90.00,0.00,,20,
2448,3206,2de72f13d9a644fb9a85061f98832c00,菱威,90.00,101.70,,20,
2449,3296,75543698cca34fc1b657c014511bac93,菱威,700.00,0.00,,20,
2450,385,d8ea699aa92548b8bd1054f40a9da182,越沃,280.00,0.00,0.00,42,
2451,385,d8ea699aa92548b8bd1054f40a9da182,菱威,260.00,293.80,,20,
2452,5554,38cb157ff7a54b48a0c4d18d7d5badd7,菱威,65.00,0.00,,20,
2453,5553,5eb01b4f4ac048d0b44d4b1ff7a7b1a6,徽菱,110.00,0.00,0.00,28,
2454,5553,dd0b60f94bac4ade83f0f7f17fd4503a,徽菱,80.00,0.00,0.00,28,
2455,5553,dd0b60f94bac4ade83f0f7f17fd4503a,梯乎,0.00,0.00,130.00,77,
2456,2092,41f5cf2d882e4b81829128973ec7a375,菱威,145.00,0.00,,20,
2457,4737,39c23dccee404705aa785bde164e8b0c,梯乎,0.00,0.00,35.00,77,
2458,1022,75427e692a96468b9493160614f61565,菱威,0.00,0.00,,20,
2459,1028,24fac5e594ca434b8353bebc405cfda3,菱威,0.00,0.00,,20,
2460,1026,9e43ba836f004f0e83e3385606d3032a,菱威,70.00,0.00,,20,
2461,1036,e58273c057184c24924d3c907cb01790,菱威,150.00,0.00,,20,
2462,5555,77682bf9b05f4e9db9be2142a66baa73,菱威,160.00,0.00,,20,
2463,4301,85378a415bc34d289726b2028167db80,大周,5.00,0.00,,52,
2464,1037,7eae64aa666746b6a367833a683dd1d2,菱威,27.00,0.00,,20,
2465,3098,9573687c51804e1b9052c8eb864058ae,南希,45.00,0.00,0.00,67,
2466,4374,e152bc81936a42918dbf10a20a3bd961,宏鑫,3716.81,4200.00,,64,
2467,1099,bd671ce903834ed9ba886971c08d3616,菱威,118.00,0.00,,20,
2468,2029,b1d9766f7044451d88d25672dbadb1d0,梯乎,0.00,0.00,65.00,77,
2469,2029,b1d9766f7044451d88d25672dbadb1d0,徽菱,60.00,0.00,0.00,28,
2470,4374,8628058e014d433897af884081b167e0,宏鑫,7256.64,8200.00,,64,
2471,1102,46f8f66bb02e4009abea59d2b96f90ac,宜电,0.00,0.00,,11,
2472,5556,689d328699ac48c895d0c3af21a8a40d,宜电,26.11,29.50,,11,
2473,1236,126e6a723e4a46188865645fe1598dd8,菱威,110.00,0.00,,20,
2474,629,28309ef7600b4537a281cb9d87c4f2cd,奉化光亚,149.56,169.00,,112,
2475,452,10c5f02dd3474bae9f70eac62d36a99c,奉化光亚,109.73,124.00,,112,
2476,322,951820a5fa6342ce8f72fb2e68413c5e,菱威,190.00,0.00,,20,
2477,4147,52d1d96df6324fceabf41a31a9ffc8cc,越沃,125.00,0.00,0.00,42,
2478,4477,a1617c26798e45ec9288cf263ff805b9,菱威,550.00,0.00,,20,
2479,4490,618d891dbf5e46828f1bfe6bc45d634a,菱威,1900.00,0.00,,20,
2480,985,1941d82a442a4fabb0da2dd326c82f3f,菱威,45.00,0.00,,20,
2481,1844,e35affbeb7094ae9a87a9619ad064859,徽菱,1300.00,1469.00,1326.00,28,
2482,5557,f1eace3e4fd24cdcb8cfdfe9377efbf8,睿新,759.36,858.08,,76,
2483,4291,deddab2646934eb2b5ae7beb48abbeaf,宏鑫,0.00,0.00,,64,
2484,4447,a0557fb7e6b340f3ad0869d15f3d35a3,南希,1000.00,0.00,0.00,67,
2485,2020,2003a78d2c5a485191416986a4ac65b8,徽菱,1200.00,1356.00,1224.00,28,
2486,1976,f2f20b36e7684e9ca35a7b95b573235c,梯安,1060.00,1197.80,,18,
2487,5558,72bc74c5e4804a998872d231143da65e,菱威,220.00,0.00,,20,
2488,3466,c60ecbabda074edf83498a70c6bfc51a,南希,0.00,0.00,0.00,67,
2489,3763,edea7b9841154ce7b6b4531e37e8ad6d,南希,80.00,0.00,,67,
2490,1978,6dcf2c56932b4c23a6340cbdf362bc26,梯安,3500.00,3955.00,,18,
2491,3926,dff437a5ae4d43278dd1af9f3ab5c096,菱威,2200.00,0.00,,20,
2492,2043,4f0d1ddbc5e3412e9f37fdb217fc6fa6,梯安,3000.00,3390.00,,18,
2493,2118,346e68ecb1034d928903f5c94806afe5,菱威,690.00,779.70,,20,
2494,2118,346e68ecb1034d928903f5c94806afe5,梯安,720.00,813.60,,18,
2495,2078,f71298dfd25e44da997f72e91504022c,梯乎,1600.00,1808.00,,77,
2496,2134,c33b1c3328714a54ad5d10361f89dbbc,梯乎,1300.00,1469.00,,77,
2497,2224,5adbe4043bf04f4c98af48e280cad400,徽菱,1200.00,1356.00,1224.00,28,
2498,2173,54ae55589639424b8a8a3534a746ffcb,梯乎,670.00,757.10,,77,
2499,2342,51599615ee35455aa146c5fe7911ce35,徽菱,6000.00,6780.00,6120.00,28,
2500,2342,a2ff391cfc074381b32ea0911f074503,梯乎,800.00,904.00,,77,
2501,2342,9eec45dd12744571b8ff47ad829aa30d,徽菱,1000.00,1130.00,1020.00,28,
2502,4069,1e6f4ac088a84710ac2a2a74a73784bd,龙奥机电,148.67,168.00,,95,
2503,4009,8a37ac84da1a4c20b63d9fbff262fc28,越沃,2500.00,0.00,0.00,42,
2504,3984,73abaaace1a84aaeaaa2c9622ecfec59,菱威,1350.00,0.00,,20,
2505,3963,55a2b4d44b51479da4869bba1d5bdd1c,吉菱机电,7000.00,0.00,0.00,48,
2506,3931,74ca2b9d740540a9b3a0b8d7688fdb61,菱威,520.00,0.00,,20,
2507,3921,703dcdef14594a25b3c894671b16877f,湖州讯通,929.20,1050.00,,103,
2508,3921,703dcdef14594a25b3c894671b16877f,宏鑫,1008.85,1140.00,,64,
2509,3853,f194275a3e5e42f581abd5e3ed0e1e75,菱威,1350.00,0.00,,20,
2510,3820,2cb639dcff8b4c42a1dfe95173537ef6,菱威,230.00,0.00,,20,
2511,3777,70ed187655de4d5d992ca128878b7c1d,菱威,335.00,0.00,,20,
2512,3631,ac2ea5f08007471eb3807304827e3447,菱威,140.00,0.00,,20,
2513,3546,d22f43dca07044d896d5222a550fff30,菱威,5200.00,0.00,,20,
2514,3546,85f81b0dadf74ce2aa8cfcabc1dcddd9,菱威,2600.00,0.00,,20,
2515,3526,2fa1f7d6b4ec45ba896d1e92e1769ba3,菱威,420.00,0.00,,20,
2516,3170,e1a46611d0274d7ebd937d91256bf61a,菱威,6200.00,0.00,,20,
2517,3170,e1a46611d0274d7ebd937d91256bf61a,吉菱机电,6800.00,0.00,0.00,48,
2518,3166,8ea409275b9d405a9bca5bb4ca9f7b8d,菱威,1350.00,0.00,,20,
2519,3147,9ab0d0ed25c540d8847aa7fe9ef7af91,南希,1500.00,0.00,0.00,67,
2520,3147,9ab0d0ed25c540d8847aa7fe9ef7af91,菱威,1500.00,0.00,,20,
2521,3088,217da7632880455da2646d5cee68220b,菱威,450.00,0.00,,20,
2522,2938,3e6542e3c2644aff941d9d012bfab74d,宏鑫,1398.23,1580.00,,64,
2523,2878,4f0d4ef2161c46ba94903754fc4b007d,菱威,500.00,0.00,,20,
2524,2859,1e62cffef91a42d1ae4ac6022ba43238,宏鑫,787.61,890.00,,64,
2525,2859,1e62cffef91a42d1ae4ac6022ba43238,湖州讯通,663.72,750.00,,103,
2526,2859,58ccf8d03c4f4c3e8be3dbd74b7f2c81,湖州讯通,380.53,430.00,,103,
2527,2817,79864fa8b5d74833821ccb1ccaa20fb4,菱威,345.00,0.00,,20,
2528,2799,a9c96ec95dfc461d8bdfde8564e69223,菱威,265.00,0.00,,20,
2529,2287,6c8b095fb46444b681d3e97c6bf204b1,宏鑫,663.72,750.00,,64,
